unique_key,sector_id,year,company_name,top10_sector_exposure,degree_of_control_sector,degree_of_control_company,degree_of_control_sector_normalized,degree_of_control_company_normalized,top10_company_exposure,added_dt,added_by,modify_dt,modify_by
44915,1001,2023,MARATHON OIL,Innovation,73.86603133849907,NULL,87.98159940428236,NULL,NULL,2024-04-29 19:31:41.593,Mohan Hanumantha,2024-04-29 19:31:41.593,Mohan Hanumantha
44916,1001,2023,MARATHON OIL,Associated Energy Costs,56.896134243901365,NULL,67.76880793499686,NULL,NULL,2024-04-29 19:31:41.593,Mohan Hanumantha,2024-04-29 19:31:41.593,Mohan Hanumantha
44917,1001,2023,MARATHON OIL,Market Transition,44.62843985126529,NULL,53.15679542926311,NULL,NULL,2024-04-29 19:31:41.593,Mohan Hanumantha,2024-04-29 19:31:41.593,Mohan Hanumantha
44918,1001,2023,MARATHON OIL,"Cultural Services (Recreation, Tourism)",42.145713075521186,NULL,50.19962731483167,NULL,NULL,2024-04-29 19:31:41.593,Mohan Hanumantha,2024-04-29 19:31:41.593,Mohan Hanumantha
44919,1001,2023,MARATHON OIL,Wages and Benefits,53.92625455500148,NULL,64.23139350602484,NULL,NULL,2024-04-29 19:31:41.593,Mohan Hanumantha,2024-04-29 19:31:41.593,Mohan Hanumantha
44920,1001,2023,MARATHON OIL,Regulated Carbon Price,30.037388534638104,NULL,35.777439742155416,NULL,NULL,2024-04-29 19:31:41.593,Mohan Hanumantha,2024-04-29 19:31:41.593,Mohan Hanumantha
44921,1001,2012,Ovintiv Inc.,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",112.31749926349562,NULL,100,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44922,1001,2012,Ovintiv Inc.,Wages and Benefits,100.64129915689772,NULL,89.60429124298284,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44923,1001,2012,Ovintiv Inc.,Professional Skills Development,81.18289086154456,NULL,72.2798240647171,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44924,1001,2012,Ovintiv Inc.,GDP and Disposable Income,68.96859900239905,NULL,61.40503434874335,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44925,1001,2012,Ovintiv Inc.,Well-being and health,39.9688745255164,NULL,35.58561647793623,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44926,1001,2012,Ovintiv Inc.,Associated Energy Costs,78.17851738508298,NULL,69.60493057424387,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44927,1001,2012,Ovintiv Inc.,Innovation,75.73571451965975,NULL,67.4300220502458,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44928,1001,2012,Ovintiv Inc.,Regulated Carbon Price,74.55511580102016,NULL,66.3788957997673,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
44929,1001,2012,Ovintiv Inc.,Executive compensation,61.88487511387962,NULL,55.09815969878245,NULL,NULL,2024-04-29 19:31:42.110,Mohan Hanumantha,2024-04-29 19:31:42.110,Mohan Hanumantha
